new_loan_id,payment_no,installment,principal,interest,payment_due_date
1000013732,2,3175,2026,1149,05/02/2021
1000013732,3,3175,2173,1002,05/03/2021
1000013732,4,3175,2108,1067,05/04/2021
1000013732,5,3175,2182,993,05/05/2021
1000013732,6,3175,2192,983,05/06/2021
1000013732,7,3175,2265,910,05/07/2021
1000013732,8,3175,2279,896,05/08/2021
1000013732,9,3175,2323,852,05/09/2021
1000013732,10,3175,2395,780,05/10/2021
1000013732,11,3175,2416,759,05/11/2021
1000013732,12,3175,2486,689,05/12/2021
1000013732,13,3175,2511,664,05/01/2022
1000013732,14,3175,2560,615,05/02/2022
1000013732,15,3175,2665,510,05/03/2022
1000013732,16,3175,2662,513,05/04/2022
1000013732,17,3175,2729,446,05/05/2022
1000013732,18,3175,2768,407,05/06/2022
1000013732,19,3175,2833,342,05/07/2022
1000013732,20,3175,2877,298,05/08/2022
1000013732,21,3175,2933,242,05/09/2022
1000013732,22,3175,2997,178,05/10/2022
1000013732,23,3175,3049,126,05/11/2022
1000013732,24,3452,3388,64,05/12/2022
1000013767,1,2422,0,2422,05/01/2021
1000013767,2,2502,0,2502,05/02/2021
1000013767,3,2260,0,2260,05/03/2021
1000013767,4,2502,0,2502,05/04/2021
1000013767,5,2422,0,2422,05/05/2021
1000013767,6,2502,0,2502,05/06/2021
1000013767,7,4799,2377,2422,05/07/2021
1000013767,8,4799,2351,2448,05/08/2021
1000013767,9,4799,2405,2394,05/09/2021
1000013767,10,4799,2536,2263,05/10/2021
1000013767,11,4799,2518,2281,05/11/2021
1000013767,12,4799,2648,2151,05/12/2021
1000013767,13,4799,2637,2162,05/01/2022
1000013767,14,4799,2697,2102,05/02/2022
1000013767,15,4799,2956,1843,05/03/2022
1000013767,16,4799,2827,1972,05/04/2022
1000013767,17,4799,2953,1846,05/05/2022
1000013767,18,4799,2959,1840,05/06/2022
1000013767,19,4799,3084,1715,05/07/2022
1000013767,20,4799,3098,1701,05/08/2022
1000013767,21,4799,3169,1630,05/09/2022
1000013767,22,4799,3292,1507,05/10/2022
1000013767,23,4799,3317,1482,05/11/2022
1000013767,24,4799,3439,1360,05/12/2022
1000013767,25,4799,3472,1327,05/01/2023
1000013767,26,4799,3552,1247,05/02/2023
1000013767,27,4799,3746,1053,05/03/2023
1000013767,28,4799,3719,1080,05/04/2023
1000013767,29,4799,3836,963,05/05/2023
1000013767,30,4799,3892,907,05/06/2023
1000013767,31,4799,4008,791,05/07/2023
1000013767,32,4799,4073,726,05/08/2023
1000013767,33,4799,4167,632,05/09/2023
1000013767,34,4799,4280,519,05/10/2023
1000013767,35,4799,4361,438,05/11/2023
1000013767,36,4799,4471,328,05/12/2023
1000013767,37,4799,4563,236,05/01/2024
1000013767,38,5856,5725,131,05/02/2024
1000013825,1,2220,0,2220,05/01/2021
1000013825,2,2220,0,2220,05/02/2021
1000013825,3,2005,0,2005,05/03/2021
1000013825,4,2220,0,2220,05/04/2021
1000013825,5,2149,0,2149,05/05/2021
1000013825,6,2220,0,2220,05/06/2021
1000013825,7,4139,1990,2149,05/07/2021
1000013825,8,4139,1961,2178,05/08/2021
1000013825,9,4139,2003,2136,05/09/2021
1000013825,10,4139,2113,2026,05/10/2021
1000013825,11,4139,2090,2049,05/11/2021
1000013825,12,4139,2199,1940,05/12/2021
1000013825,13,4139,2181,1958,05/01/2022
1000013825,14,4139,2227,1912,05/02/2022
1000013825,15,4139,2455,1684,05/03/2022
1000013825,16,4139,2327,1812,05/04/2022
1000013825,17,4139,2433,1706,05/05/2022
1000013825,18,4139,2428,1711,05/06/2022
1000013825,19,4139,2533,1606,05/07/2022
1000013825,20,4139,2533,1606,05/08/2022
1000013825,21,4139,2587,1552,05/09/2022
1000013825,22,4139,2690,1449,05/10/2022
1000013825,23,4139,2699,1440,05/11/2022
1000013825,24,4139,2801,1338,05/12/2022
1000013825,25,4139,2816,1323,05/01/2023
1000013825,26,4139,2876,1263,05/02/2023
1000013825,27,4139,3053,1086,05/03/2023
1000013825,28,4139,3001,1138,05/04/2023
1000013825,29,4139,3100,1039,05/05/2023
1000013825,30,4139,3131,1008,05/06/2023
1000013825,31,4139,3228,911,05/07/2023
1000013825,32,4139,3266,873,05/08/2023
1000013825,33,4139,3335,804,05/09/2023
1000013825,34,4139,3430,709,05/10/2023
1000013825,35,4139,3479,660,05/11/2023
1000013825,36,4139,3572,567,05/12/2023
1000013825,37,4139,3629,510,05/01/2024
1000013825,38,4139,3706,433,05/02/2024
1000013825,39,4139,3807,332,05/03/2024
1000013825,40,4139,3865,274,05/04/2024
1000013825,41,4139,3953,186,05/05/2024
1000013825,42,5183,5075,108,05/06/2024
1000013935,1,5273,2584,2689,05/01/2021
1000013935,2,5273,2643,2630,05/02/2021
1000013935,3,5273,2952,2321,05/03/2021
1000013935,4,5273,2771,2502,05/04/2021
1000013935,5,5273,2913,2360,05/05/2021
1000013935,6,5273,2902,2371,05/06/2021
1000013935,7,5273,3043,2230,05/07/2021
1000013935,8,5273,3038,2235,05/08/2021
1000013935,9,5273,3108,2165,05/09/2021
1000013935,10,5273,3246,2027,05/10/2021
1000013935,11,5273,3253,2020,05/11/2021
1000013935,12,5273,3391,1882,05/12/2021
1000013935,13,5273,3406,1867,05/01/2022
1000013935,14,5273,3484,1789,05/02/2022
1000013935,15,5273,3729,1544,05/03/2022
1000013935,16,5273,3649,1624,05/04/2022
1000013935,17,5273,3783,1490,05/05/2022
1000013935,18,5273,3820,1453,05/06/2022
1000013935,19,5273,3951,1322,05/07/2022
1000013935,20,5273,3998,1275,05/08/2022
1000013935,21,5273,4090,1183,05/09/2022
1000013935,22,5273,4218,1055,05/10/2022
1000013935,23,5273,4280,993,05/11/2022
1000013935,24,5273,4407,866,05/12/2022
1000013935,25,5273,4479,794,05/01/2023
1000013935,26,5273,4582,691,05/02/2023
1000013935,27,5273,4744,529,05/03/2023
1000013935,28,5273,4796,477,05/04/2023
1000013935,29,5273,4918,355,05/05/2023
1000013935,30,5273,5019,254,05/06/2023
1000013935,31,6212,6077,135,05/07/2023
1000013941,1,1592,0,1592,05/01/2021
1000013941,2,1592,0,1592,05/02/2021
1000013941,3,1438,0,1438,05/03/2021
1000013941,4,1592,0,1592,05/04/2021
1000013941,5,1541,0,1541,05/05/2021
1000013941,6,1592,0,1592,05/06/2021
1000013941,7,6292,4751,1541,05/07/2021
1000013941,8,6292,4793,1499,05/08/2021
1000013941,9,6292,4886,1406,05/09/2021
1000013941,10,6292,5024,1268,05/10/2021
1000013941,11,6292,5080,1212,05/11/2021
1000013941,12,6292,5215,1077,05/12/2021
1000013941,13,6292,5281,1011,05/01/2022
1000013941,14,6292,5384,908,05/02/2022
1000013941,15,6292,5567,725,05/03/2022
1000013941,16,6292,5598,694,05/04/2022
1000013941,17,6292,5726,566,05/05/2022
1000013941,18,6292,5819,473,05/06/2022
1000013941,19,6292,5944,348,05/07/2022
1000013941,20,6292,6049,243,05/08/2022
1000013941,21,6520,6395,125,05/09/2022
1000013946,1,4601,1911,2690,05/01/2021
1000013946,2,4601,1952,2649,05/02/2021
1000013946,3,4601,2246,2355,05/03/2021
1000013946,4,4601,2041,2560,05/04/2021
1000013946,5,4601,2166,2435,05/05/2021
1000013946,6,4601,2130,2471,05/06/2021
1000013946,7,4601,2254,2347,05/07/2021
1000013946,8,4601,2224,2377,05/08/2021
1000013946,9,4601,2271,2330,05/09/2021
1000013946,10,4601,2393,2208,05/10/2021
1000013946,11,4601,2370,2231,05/11/2021
1000013946,12,4601,2490,2111,05/12/2021
1000013946,13,4601,2473,2128,05/01/2022
1000013946,14,4601,2525,2076,05/02/2022
1000013946,15,4601,2775,1826,05/03/2022
1000013946,16,4601,2638,1963,05/04/2022
1000013946,17,4601,2756,1845,05/05/2022
1000013946,18,4601,2753,1848,05/06/2022
1000013946,19,4601,2869,1732,05/07/2022
1000013946,20,4601,2872,1729,05/08/2022
1000013946,21,4601,2933,1668,05/09/2022
1000013946,22,4601,3047,1554,05/10/2022
1000013946,23,4601,3060,1541,05/11/2022
1000013946,24,4601,3172,1429,05/12/2022
1000013946,25,4601,3192,1409,05/01/2023
1000013946,26,4601,3260,1341,05/02/2023
1000013946,27,4601,3452,1149,05/03/2023
1000013946,28,4601,3402,1199,05/04/2023
1000013946,29,4601,3511,1090,05/05/2023
1000013946,30,4601,3549,1052,05/06/2023
1000013946,31,4601,3656,945,05/07/2023
1000013946,32,4601,3702,899,05/08/2023
1000013946,33,4601,3781,820,05/09/2023
1000013946,34,4601,3885,716,05/10/2023
1000013946,35,4601,3944,657,05/11/2023
1000013946,36,4601,4046,555,05/12/2023
1000013946,37,4601,4113,488,05/01/2024
1000013946,38,4601,4201,400,05/02/2024
1000013946,39,4601,4310,291,05/03/2024
1000013946,40,4601,4381,220,05/04/2024
1000013946,41,6089,5966,123,05/05/2024
1000014006,1,1582,0,1582,05/01/2021
1000014006,2,1582,0,1582,05/02/2021
1000014006,3,1429,0,1429,05/03/2021
1000014006,4,1582,0,1582,05/04/2021
1000014006,5,1531,0,1531,05/05/2021
1000014006,6,1582,0,1582,05/06/2021
1000014006,7,2434,903,1531,05/07/2021
1000014006,8,2434,880,1554,05/08/2021
1000014006,9,2434,907,1527,05/09/2021
1000014006,10,2434,983,1451,05/10/2021
1000014006,11,2434,964,1470,05/11/2021
1000014006,12,2434,1040,1394,05/12/2021
1000014006,13,2434,1026,1408,05/01/2022
1000014006,14,2434,1057,1377,05/02/2022
1000014006,15,2434,1220,1214,05/03/2022
1000014006,16,2434,1127,1307,05/04/2022
1000014006,17,2434,1202,1232,05/05/2022
1000014006,18,2434,1198,1236,05/06/2022
1000014006,19,2434,1273,1161,05/07/2022
1000014006,20,2434,1273,1161,05/08/2022
1000014006,21,2434,1312,1122,05/09/2022
1000014006,22,2434,1387,1047,05/10/2022
1000014006,23,2434,1395,1039,05/11/2022
1000014006,24,2434,1470,964,05/12/2022
1000014006,25,2434,1482,952,05/01/2023
1000014006,26,2434,1528,906,05/02/2023
1000014006,27,2434,1658,776,05/03/2023
1000014006,28,2434,1625,809,05/04/2023
1000014006,29,2434,1699,735,05/05/2023
1000014006,30,2434,1727,707,05/06/2023
1000014006,31,2434,1801,633,05/07/2023
1000014006,32,2434,1835,599,05/08/2023
1000014006,33,2434,1891,543,05/09/2023
1000014006,34,2434,1964,470,05/10/2023
1000014006,35,2434,2009,425,05/11/2023
1000014006,36,2434,2082,352,05/12/2023
1000014006,37,2434,2134,300,05/01/2024
1000014006,38,2434,2199,235,05/02/2024
1000014006,39,2434,2277,157,05/03/2024
1000014006,40,3307,3209,98,05/04/2024
1000014631,1,1177,0,1177,05/02/2021
1000014631,2,1063,0,1063,05/03/2021
1000014631,3,1177,0,1177,05/04/2021
1000014631,4,1139,0,1139,05/05/2021
1000014631,5,1177,0,1177,05/06/2021
1000014631,6,1139,0,1139,05/07/2021
1000014631,7,6631,5454,1177,05/08/2021
1000014631,8,6631,5589,1042,05/09/2021
1000014631,9,6631,5755,876,05/10/2021
1000014631,10,6631,5868,763,05/11/2021
1000014631,11,6631,6032,599,05/12/2021
1000014631,12,6631,6161,470,05/01/2022
1000014631,13,6631,6313,318,05/02/2022
1000014631,14,6754,6607,147,05/03/2022
1000014695,1,5657,2013,3644,05/02/2021
1000014695,2,5657,2405,3252,05/03/2021
1000014695,3,5657,2107,3550,05/04/2021
1000014695,4,5657,2265,3392,05/05/2021
1000014695,5,5657,2200,3457,05/06/2021
1000014695,6,5657,2357,3300,05/07/2021
1000014695,7,5657,2297,3360,05/08/2021
1000014695,8,5657,2346,3311,05/09/2021
1000014695,9,5657,2501,3156,05/10/2021
1000014695,10,5657,2449,3208,05/11/2021
1000014695,11,5657,2602,3055,05/12/2021
1000014695,12,5657,2556,3101,05/01/2022
1000014695,13,5657,2610,3047,05/02/2022
1000014695,14,5657,2955,2702,05/03/2022
1000014695,15,5657,2728,2929,05/04/2022
1000014695,16,5657,2879,2778,05/05/2022
1000014695,17,5657,2847,2810,05/06/2022
1000014695,18,5657,2996,2661,05/07/2022
1000014695,19,5657,2971,2686,05/08/2022
1000014695,20,5657,3034,2623,05/09/2022
1000014695,21,5657,3181,2476,05/10/2022
1000014695,22,5657,3166,2491,05/11/2022
1000014695,23,5657,3312,2345,05/12/2022
1000014695,24,5657,3304,2353,05/01/2023
1000014695,25,5657,3374,2283,05/02/2023
1000014695,26,5657,3660,1997,05/03/2023
1000014695,27,5657,3523,2134,05/04/2023
1000014695,28,5657,3665,1992,05/05/2023
1000014695,29,5657,3676,1981,05/06/2023
1000014695,30,5657,3815,1842,05/07/2023
1000014695,31,5657,3835,1822,05/08/2023
1000014695,32,5657,3917,1740,05/09/2023
1000014695,33,5657,4053,1604,05/10/2023
1000014695,34,5657,4086,1571,05/11/2023
1000014695,35,5657,4220,1437,05/12/2023
1000014695,36,5657,4262,1395,05/01/2024
1000014695,37,5657,4353,1304,05/02/2024
1000014695,38,5657,4523,1134,05/03/2024
1000014695,39,5657,4541,1116,05/04/2024
1000014695,40,5657,4670,987,05/05/2024
1000014695,41,5657,4737,920,05/06/2024
1000014695,42,5657,4864,793,05/07/2024
1000014695,43,5657,4940,717,05/08/2024
1000014695,44,5657,5045,612,05/09/2024
1000014695,45,5657,5169,488,05/10/2024
1000014695,46,5657,5262,395,05/11/2024
1000014695,47,5657,5383,274,05/12/2024
1000014695,48,8115,7946,169,05/01/2025
1000014814,1,1921,0,1921,05/02/2021
1000014814,2,1735,0,1735,05/03/2021
1000014814,3,1921,0,1921,05/04/2021
1000014814,4,1859,0,1859,05/05/2021
1000014814,5,1921,0,1921,05/06/2021
1000014814,6,1859,0,1859,05/07/2021
1000014814,7,4948,3027,1921,05/08/2021
1000014814,8,4948,3102,1846,05/09/2021
1000014814,9,4948,3235,1713,05/10/2021
1000014814,10,4948,3258,1690,05/11/2021
1000014814,11,4948,3390,1558,05/12/2021
1000014814,12,4948,3421,1527,05/01/2022
1000014814,13,4948,3506,1442,05/02/2022
1000014814,14,4948,3723,1225,05/03/2022
1000014814,15,4948,3684,1264,05/04/2022
1000014814,16,4948,3812,1136,05/05/2022
1000014814,17,4948,3868,1080,05/06/2022
1000014814,18,4948,3995,953,05/07/2022
1000014814,19,4948,4062,886,05/08/2022
1000014814,20,4948,4162,786,05/09/2022
1000014814,21,4948,4287,661,05/10/2022
1000014814,22,4948,4370,578,05/11/2022
1000014814,23,4948,4493,455,05/12/2022
1000014814,24,4948,4588,360,05/01/2023
1000014814,25,4948,4701,247,05/02/2023
1000014814,26,5428,5310,118,05/03/2023
1000014820,1,3374,1096,2278,05/02/2021
1000014820,2,3374,1341,2033,05/03/2021
1000014820,3,3374,1156,2218,05/04/2021
1000014820,4,3374,1255,2119,05/05/2021
1000014820,5,3374,1215,2159,05/06/2021
1000014820,6,3374,1314,2060,05/07/2021
1000014820,7,3374,1277,2097,05/08/2021
1000014820,8,3374,1309,2065,05/09/2021
1000014820,9,3374,1407,1967,05/10/2021
1000014820,10,3374,1376,1998,05/11/2021
1000014820,11,3374,1473,1901,05/12/2021
1000014820,12,3374,1446,1928,05/01/2022
1000014820,13,3374,1482,1892,05/02/2022
1000014820,14,3374,1698,1676,05/03/2022
1000014820,15,3374,1560,1814,05/04/2022
1000014820,16,3374,1656,1718,05/05/2022
1000014820,17,3374,1639,1735,05/06/2022
1000014820,18,3374,1734,1640,05/07/2022
1000014820,19,3374,1722,1652,05/08/2022
1000014820,20,3374,1765,1609,05/09/2022
1000014820,21,3374,1859,1515,05/10/2022
1000014820,22,3374,1854,1520,05/11/2022
1000014820,23,3374,1947,1427,05/12/2022
1000014820,24,3374,1947,1427,05/01/2023
1000014820,25,3374,1995,1379,05/02/2023
1000014820,26,3374,2173,1201,05/03/2023
1000014820,27,3374,2098,1276,05/04/2023
1000014820,28,3374,2189,1185,05/05/2023
1000014820,29,3374,2204,1170,05/06/2023
1000014820,30,3374,2294,1080,05/07/2023
1000014820,31,3374,2314,1060,05/08/2023
1000014820,32,3374,2371,1003,05/09/2023
1000014820,33,3374,2460,914,05/10/2023
1000014820,34,3374,2490,884,05/11/2023
1000014820,35,3374,2578,796,05/12/2023
1000014820,36,3374,2615,759,05/01/2024
1000014820,37,3374,2680,694,05/02/2024
1000014820,38,3374,2786,588,05/03/2024
1000014820,39,3374,2814,560,05/04/2024
1000014820,40,3374,2899,475,05/05/2024
1000014820,41,3374,2955,419,05/06/2024
1000014820,42,3374,3039,335,05/07/2024
1000014820,43,3374,3103,271,05/08/2024
1000014820,44,3374,3179,195,05/09/2024
1000014820,45,4848,4735,113,05/10/2024
1000014832,1,3774,1578,2196,05/02/2021
1000014832,2,3774,1827,1947,05/03/2021
1000014832,3,3774,1665,2109,05/04/2021
1000014832,4,3774,1774,2000,05/05/2021
1000014832,5,3774,1752,2022,05/06/2021
1000014832,6,3774,1861,1913,05/07/2021
1000014832,7,3774,1844,1930,05/08/2021
1000014832,8,3774,1891,1883,05/09/2021
1000014832,9,3774,1999,1775,05/10/2021
1000014832,10,3774,1990,1784,05/11/2021
1000014832,11,3774,2097,1677,05/12/2021
1000014832,12,3774,2094,1680,05/01/2022
1000014832,13,3774,2148,1626,05/02/2022
1000014832,14,3774,2355,1419,05/03/2022
1000014832,15,3774,2263,1511,05/04/2022
1000014832,16,3774,2367,1407,05/05/2022
1000014832,17,3774,2381,1393,05/06/2022
1000014832,18,3774,2484,1290,05/07/2022
1000014832,19,3774,2504,1270,05/08/2022
1000014832,20,3774,2568,1206,05/09/2022
1000014832,21,3774,2670,1104,05/10/2022
1000014832,22,3774,2702,1072,05/11/2022
1000014832,23,3774,2803,971,05/12/2022
1000014832,24,3774,2842,932,05/01/2023
1000014832,25,3774,2914,860,05/02/2023
1000014832,26,3774,3065,709,05/03/2023
1000014832,27,3774,3067,707,05/04/2023
1000014832,28,3774,3165,609,05/05/2023
1000014832,29,3774,3226,548,05/06/2023
1000014832,30,3774,3323,451,05/07/2023
1000014832,31,3774,3392,382,05/08/2023
1000014832,32,3774,3479,295,05/09/2023
1000014832,33,3774,3574,200,05/10/2023
1000014832,34,4647,4532,115,05/11/2023
1000014839,1,2136,0,2136,05/02/2021
1000014839,2,1929,0,1929,05/03/2021
1000014839,3,2136,0,2136,05/04/2021
1000014839,4,2067,0,2067,05/05/2021
1000014839,5,2136,0,2136,05/06/2021
1000014839,6,2067,0,2067,05/07/2021
1000014839,7,5441,3305,2136,05/08/2021
1000014839,8,5441,3384,2057,05/09/2021
1000014839,9,5441,3528,1913,05/10/2021
1000014839,10,5441,3548,1893,05/11/2021
1000014839,11,5441,3691,1750,05/12/2021
1000014839,12,5441,3721,1720,05/01/2022
1000014839,13,5441,3809,1632,05/02/2022
1000014839,14,5441,4049,1392,05/03/2022
1000014839,15,5441,3996,1445,05/04/2022
1000014839,16,5441,4135,1306,05/05/2022
1000014839,17,5441,4189,1252,05/06/2022
1000014839,18,5441,4326,1115,05/07/2022
1000014839,19,5441,4392,1049,05/08/2022
1000014839,20,5441,4496,945,05/09/2022
1000014839,21,5441,4630,811,05/10/2022
1000014839,22,5441,4713,728,05/11/2022
1000014839,23,5441,4845,596,05/12/2022
1000014839,24,5441,4941,500,05/01/2023
1000014839,25,5441,5058,383,05/02/2023
1000014839,26,5441,5204,237,05/03/2023
1000014839,27,5980,5841,139,05/04/2023
1000014906,1,2729,1038,1691,05/02/2021
1000014906,2,2729,1222,1507,05/03/2021
1000014906,3,2729,1086,1643,05/04/2021
1000014906,4,2729,1161,1568,05/05/2021
1000014906,5,2729,1134,1595,05/06/2021
1000014906,6,2729,1209,1520,05/07/2021
1000014906,7,2729,1184,1545,05/08/2021
1000014906,8,2729,1209,1520,05/09/2021
1000014906,9,2729,1283,1446,05/10/2021
1000014906,10,2729,1262,1467,05/11/2021
1000014906,11,2729,1335,1394,05/12/2021
1000014906,12,2729,1317,1412,05/01/2022
1000014906,13,2729,1345,1384,05/02/2022
1000014906,14,2729,1504,1225,05/03/2022
1000014906,15,2729,1405,1324,05/04/2022
1000014906,16,2729,1477,1252,05/05/2022
1000014906,17,2729,1466,1263,05/06/2022
1000014906,18,2729,1537,1192,05/07/2022
1000014906,19,2729,1530,1199,05/08/2022
1000014906,20,2729,1563,1166,05/09/2022
1000014906,21,2729,1632,1097,05/10/2022
1000014906,22,2729,1630,1099,05/11/2022
1000014906,23,2729,1699,1030,05/12/2022
1000014906,24,2729,1701,1028,05/01/2023
1000014906,25,2729,1737,992,05/02/2023
1000014906,26,2729,1867,862,05/03/2023
1000014906,27,2729,1814,915,05/04/2023
1000014906,28,2729,1881,848,05/05/2023
1000014906,29,2729,1892,837,05/06/2023
1000014906,30,2729,1958,771,05/07/2023
1000014906,31,2729,1974,755,05/08/2023
1000014906,32,2729,2016,713,05/09/2023
1000014906,33,2729,2080,649,05/10/2023
1000014906,34,2729,2103,626,05/11/2023
1000014906,35,2729,2166,563,05/12/2023
1000014906,36,2729,2193,536,05/01/2024
1000014906,37,2729,2240,489,05/02/2024
1000014906,38,2729,2316,413,05/03/2024
1000014906,39,2729,2337,392,05/04/2024
1000014906,40,2729,2397,332,05/05/2024
1000014906,41,2729,2437,292,05/06/2024
1000014906,42,2729,2497,232,05/07/2024
1000014906,43,2729,2542,187,05/08/2024
1000014906,44,2729,2596,133,05/09/2024
1000014906,45,3741,3666,75,05/10/2024
1000015069,1,3574,2195,1379,05/02/2021
1000015069,2,3574,2383,1191,05/03/2021
1000015069,3,3574,2320,1254,05/04/2021
1000015069,4,3574,2421,1153,05/05/2021
1000015069,5,3574,2449,1125,05/06/2021
1000015069,6,3574,2549,1025,05/07/2021
1000015069,7,3574,2584,990,05/08/2021
1000015069,8,3574,2655,919,05/09/2021
1000015069,9,3574,2754,820,05/10/2021
1000015069,10,3574,2802,772,05/11/2021
1000015069,11,3574,2900,674,05/12/2021
1000015069,12,3574,2957,617,05/01/2022
1000015069,13,3574,3037,537,05/02/2022
1000015069,14,3574,3163,411,05/03/2022
1000015069,15,3574,3205,369,05/04/2022
1000015069,16,3574,3302,272,05/05/2022
1000015069,17,3574,3382,192,05/06/2022
1000015069,18,3769,3672,97,05/07/2022
1000015076,1,3703,1594,2109,05/02/2021
1000015076,2,3703,1834,1869,05/03/2021
1000015076,3,3703,1679,2024,05/04/2021
1000015076,4,3703,1784,1919,05/05/2021
1000015076,5,3703,1764,1939,05/06/2021
1000015076,6,3703,1869,1834,05/07/2021
1000015076,7,3703,1854,1849,05/08/2021
1000015076,8,3703,1899,1804,05/09/2021
1000015076,9,3703,2003,1700,05/10/2021
1000015076,10,3703,1995,1708,05/11/2021
1000015076,11,3703,2098,1605,05/12/2021
1000015076,12,3703,2096,1607,05/01/2022
1000015076,13,3703,2148,1555,05/02/2022
1000015076,14,3703,2346,1357,05/03/2022
1000015076,15,3703,2259,1444,05/04/2022
1000015076,16,3703,2359,1344,05/05/2022
1000015076,17,3703,2372,1331,05/06/2022
1000015076,18,3703,2472,1231,05/07/2022
1000015076,19,3703,2492,1211,05/08/2022
1000015076,20,3703,2553,1150,05/09/2022
1000015076,21,3703,2651,1052,05/10/2022
1000015076,22,3703,2681,1022,05/11/2022
1000015076,23,3703,2778,925,05/12/2022
1000015076,24,3703,2816,887,05/01/2023
1000015076,25,3703,2885,818,05/02/2023
1000015076,26,3703,3028,675,05/03/2023
1000015076,27,3703,3031,672,05/04/2023
1000015076,28,3703,3125,578,05/05/2023
1000015076,29,3703,3182,521,05/06/2023
1000015076,30,3703,3275,428,05/07/2023
1000015076,31,3703,3341,362,05/08/2023
1000015076,32,3703,3424,279,05/09/2023
1000015076,33,3703,3514,189,05/10/2023
1000015076,34,4517,4408,109,05/11/2023
1000015100,1,1845,502,1343,05/02/2021
1000015100,2,1845,645,1200,05/03/2021
1000015100,3,1845,536,1309,05/04/2021
1000015100,4,1845,593,1252,05/05/2021
1000015100,5,1845,569,1276,05/06/2021
1000015100,6,1845,627,1218,05/07/2021
1000015100,7,1845,605,1240,05/08/2021
1000015100,8,1845,623,1222,05/09/2021
1000015100,9,1845,680,1165,05/10/2021
1000015100,10,1845,662,1183,05/11/2021
1000015100,11,1845,719,1126,05/12/2021
1000015100,12,1845,703,1142,05/01/2022
1000015100,13,1845,724,1121,05/02/2022
1000015100,14,1845,851,994,05/03/2022
1000015100,15,1845,770,1075,05/04/2022
1000015100,16,1845,827,1018,05/05/2022
1000015100,17,1845,818,1027,05/06/2022
1000015100,18,1845,874,971,05/07/2022
1000015100,19,1845,868,977,05/08/2022
1000015100,20,1845,894,951,05/09/2022
1000015100,21,1845,950,895,05/10/2022
1000015100,22,1845,949,896,05/11/2022
1000015100,23,1845,1005,840,05/12/2022
1000015100,24,1845,1007,838,05/01/2023
1000015100,25,1845,1037,808,05/02/2023
1000015100,26,1845,1143,702,05/03/2023
1000015100,27,1845,1102,743,05/04/2023
1000015100,28,1845,1157,688,05/05/2023
1000015100,29,1845,1169,676,05/06/2023
1000015100,30,1845,1224,621,05/07/2023
1000015100,31,1845,1240,605,05/08/2023
1000015100,32,1845,1277,568,05/09/2023
1000015100,33,1845,1332,513,05/10/2023
1000015100,34,1845,1354,491,05/11/2023
1000015100,35,1845,1409,436,05/12/2023
1000015100,36,1845,1436,409,05/01/2024
1000015100,37,1845,1479,366,05/02/2024
1000015100,38,1845,1544,301,05/03/2024
1000015100,39,1845,1569,276,05/04/2024
1000015100,40,1845,1623,222,05/05/2024
1000015100,41,1845,1664,181,05/06/2024
1000015100,42,1845,1718,127,05/07/2024
1000015100,43,2794,2713,81,05/08/2024
1000015123,1,1220,0,1220,05/02/2021
1000015123,2,1102,0,1102,05/03/2021
1000015123,3,1220,0,1220,05/04/2021
1000015123,4,1180,0,1180,05/05/2021
1000015123,5,1220,0,1220,05/06/2021
1000015123,6,1180,0,1180,05/07/2021
1000015123,7,3522,2302,1220,05/08/2021
1000015123,8,3522,2373,1149,05/09/2021
1000015123,9,3522,2480,1042,05/10/2021
1000015123,10,3522,2521,1001,05/11/2021
1000015123,11,3522,2628,894,05/12/2021
1000015123,12,3522,2678,844,05/01/2022
1000015123,13,3522,2760,762,05/02/2022
1000015123,14,3522,2910,612,05/03/2022
1000015123,15,3522,2934,588,05/04/2022
1000015123,16,3522,3040,482,05/05/2022
1000015123,17,3522,3116,406,05/06/2022
1000015123,18,3522,3222,300,05/07/2022
1000015123,19,3522,3310,212,05/08/2022
1000015123,20,3729,3618,111,05/09/2022
1000015128,1,1516,0,1516,05/02/2021
1000015128,2,1369,0,1369,05/03/2021
1000015128,3,1516,0,1516,05/04/2021
1000015128,4,1467,0,1467,05/05/2021
1000015128,5,1516,0,1516,05/06/2021
1000015128,6,1467,0,1467,05/07/2021
1000015128,7,8541,7025,1516,05/08/2021
1000015128,8,8541,7198,1343,05/09/2021
1000015128,9,8541,7413,1128,05/10/2021
1000015128,10,8541,7558,983,05/11/2021
1000015128,11,8541,7770,771,05/12/2021
1000015128,12,8541,7936,605,05/01/2022
1000015128,13,8541,8131,410,05/02/2022
1000015128,14,8703,8514,189,05/03/2022
1000015138,1,3746,1654,2092,05/02/2021
1000015138,2,3746,1893,1853,05/03/2021
1000015138,3,3746,1741,2005,05/04/2021
1000015138,4,3746,1848,1898,05/05/2021
1000015138,5,3746,1830,1916,05/06/2021
1000015138,6,3746,1935,1811,05/07/2021
1000015138,7,3746,1923,1823,05/08/2021
1000015138,8,3746,1970,1776,05/09/2021
1000015138,9,3746,2074,1672,05/10/2021
1000015138,10,3746,2070,1676,05/11/2021
1000015138,11,3746,2173,1573,05/12/2021
1000015138,12,3746,2174,1572,05/01/2022
1000015138,13,3746,2228,1518,05/02/2022
1000015138,14,3746,2424,1322,05/03/2022
1000015138,15,3746,2342,1404,05/04/2022
1000015138,16,3746,2443,1303,05/05/2022
1000015138,17,3746,2460,1286,05/06/2022
